cnp;produto;gh_ou_hmr3;laboratorio;desconto;pva;pvp;iva_valor
5760731;NUROFEN MUSC EMPLASTRO 200MG 4;H10.1.1. - Anti-Inflamatórios e Anti-Reumáticos;RECKITT;0,35;11,33;14,99;0,06
3002888;NUROFEN SUSP ORAL FRASCO 20MG/ML 150ML;H02.1.2. - Analgésico e Antipirético Pediátrico;RECKITT;0,4;3,73;5,6;0,06
5734207;NUROFEN XPRESS CÁPS MOLE 200MG 20;H02.1.1. - Analgésicos e Antipiréticos;RECKITT;0,4;4,18;5,99;0,06
5437355;NUROFEN XPRESS CÁPS MOLE 400MG 20;H02.1.1. - Analgésicos e Antipiréticos;RECKITT;0,4;5,26;7,65;0,06
5296579;NUROFEN XPRESS COMP REVEST 200MG 12;H02.1.1. - Analgésicos e Antipiréticos;RECKITT;0,4;;;0,06
7351007;NUTRAMIGEN 1 LGG LEITE PÓ 400G;H14.6.5. - Leite Hiperhidrolizado;RECKITT;0,2;18,0;19,09;0,06
7351015;NUTRAMIGEN 2 LGG LEITE PÓ 400G;H14.6.5. - Leite Hiperhidrolizado;RECKITT;0,2;18,0;19,09;0,06
7069641;NUTRAMIGEN PURAMINO LEITE PÓ 400G;H14.6.7. - Leite AA;RECKITT;0,2;33,0;34,99;0,06
6404475;OPTREX ACTIMIST SPRAY 2/1 OLHOS SECOS/IRRITADOS 10ML;H07.1.1. - Lubrificantes e lágrimas artificiais;RECKITT;0,3;11,99;17,99;0,06
6404483;OPTREX COLÍRIO ÁGUA HAMAMELIS 10ML;H07.1.1. - Lubrificantes e lágrimas artificiais;RECKITT;0,3;8,03;10,95;0,06
6237743;OPTREX DUPLA AÇÃO COLÍRIO OLHOS C/ COMICHÃO 10ML;H07.1.1. - Lubrificantes e lágrimas artificiais;RECKITT;0,3;8,69;11,95;0,06
6237750;OPTREX DUPLA AÇÃO COLÍRIO OLHOS C/ COMICHÃO MONODOSE 20;H07.1.1. - Lubrificantes e lágrimas artificiais;RECKITT;0,3;;;0,06
6237735;OPTREX DUPLA AÇÃO COLÍRIO OLHOS SECOS 10ML;H07.1.1. - Lubrificantes e lágrimas artificiais;RECKITT;0,3;8,69;11,95;0,06
6237636;OPTREX DUPLA AÇÃO COLÍRIO OLHOS SECOS MONODOSE 20;H07.1.1. - Lubrificantes e lágrimas artificiais;RECKITT;0,3;;;0,06
6830935;PFD 1 400GR PO;H13.4.6. - Alimentação específica para doenças metabólicas;RECKITT;0,03;58,34;63,7;
7352773;PFD 1 PÓ 450G;H13.4.6. - Alimentação específica para doenças metabólicas;RECKITT;0,03;;;0,06
7069633;PFD 2 PÓ 450G;H13.4.6. - Alimentação específica para doenças metabólicas;RECKITT;0,03;58,34;63,7;0,06
7353466;PREGESTIMIL LEITE PÓ 400G;H14.6.5. - Leite Hiperhidrolizado;RECKITT;0,2;20,16;21,9;0,06
6100206;SENSILUBE FLUIDO 40ML;H06.1.10. - Lubrificante íntimo mulher;RECKITT;0,4;8,28;13,99;0,23
6225235;SENSILUBE PROMO DUO FLUIDO LUBRIFICANTE VAGINAL 2X40ML + OFERTA 2ª EMBALAGEM;H06.1.10. - Lubrificante íntimo mulher;RECKITT;0,4;8,28;13,99;0,23
5478045;STREPFEN LARANJA SEM AÇÚCAR PST 8.75MG 16;H01.2.1. - Inflamação Garganta;RECKITT;0,3;5,53;8,25;0,06
5478052;STREPFEN LARANJA SEM AÇÚCAR PST 8.75MG 24;H01.2.1. - Inflamação Garganta;RECKITT;0,3;6,52;9,75;0,06
3700481;STREPFEN MEL E LIMÃO PST 8.75MG 16;H01.2.1. - Inflamação Garganta;RECKITT;0,3;5,53;8,25;0,06
5154828;STREPFEN MEL E LIMÃO PST 8.75MG 24;H01.2.1. - Inflamação Garganta;RECKITT;0,3;6,52;9,75;0,06
5795729;STREPFEN SPRAY ML (NOVIDADE);H01.2.1. - Inflamação Garganta;RECKITT;0,3;7,92;10,9;0,06
5631031;STREPFEN SPRAY SOL PULV BUCAL 16.2MG/ML 15ML;H01.2.1. - Inflamação Garganta;RECKITT;0,3;7,92;10,9;0,06
7110270;STREPHERBAL EQUINACEA E SABUGUEIRO 16;H03.1.2. - Imunoestimulante para a Constipação;RECKITT;0,3;5,27;7,99;
7110262;STREPHERBAL PROPOLIS E CIDREIRA 16;H03.1.2. - Imunoestimulante para a Constipação;RECKITT;0,3;5,27;7,99;
5336508;STREPSILS PST GENGIBRE 1.2MG+0.6MG 16;H01.2.1. - Inflamação Garganta;RECKITT;0,3;4,86;7,28;0,06
5164231;STREPSILS PST LARANJA COM VITAMINA C 1.2MG+0.6MG 24;H01.2.1. - Inflamação Garganta;RECKITT;0,3;5,87;8,19;0,06
5164249;STREPSILS PST LARANJA COM VITAMINA C 1.2MG+0.6MG 36;H01.2.1. - Inflamação Garganta;RECKITT;0,3;6,63;9,95;0,06
5182654;STREPSILS PST LIMÃO SEM AÇÚCAR 1.2MG+0.6MG 16;H01.2.1. - Inflamação Garganta;RECKITT;0,3;4,86;7,290000000000001;0,06
5154778;STREPSILS PST LIMÃO SEM AÇÚCAR 1.2MG+0.6MG 24;H01.2.1. - Inflamação Garganta;RECKITT;0,3;5,87;8,19;0,06
5154737;STREPSILS PST MEL E LIMÃO 1.2MG+0.6MG 24;H01.2.1. - Inflamação Garganta;RECKITT;0,3;5,87;8,19;0,06
5154745;STREPSILS PST MEL E LIMÃO 1.2MG+0.6MG 36;H01.2.1. - Inflamação Garganta;RECKITT;0,3;6,63;9,95;0,06
5301619;STREPSILS PST MENTA FRESCA 1.2MG+0.6MG 16;H01.2.1. - Inflamação Garganta;RECKITT;0,3;4,86;7,2749999999999995;0,06
5680038;STREPSILS PST MENTOL E EUCALIPTO 1.2MG+0.6MG 24;H01.2.1. - Inflamação Garganta;RECKITT;0,3;5,87;8,19;0,06
5680046;STREPSILS PST MENTOL E EUCALIPTO 1.2MG+0.6MG 36;H01.2.1. - Inflamação Garganta;RECKITT;0,3;6,63;9,95;0,06
5182647;STREPSILS PST MORANGO SEM AÇÚCAR 1.2MG+0.6MG 16;H01.2.1. - Inflamação Garganta;RECKITT;0,3;4,86;7,2749999999999995;0,06
5154679;STREPSILS PST MORANGO SEM AÇÚCAR 1.2MG+0.6MG 24;H01.2.1. - Inflamação Garganta;RECKITT;0,3;5,87;8,19;0,06
6190942;ACCU-CHEK AVIVA TIRA GLICÉMIA 50 PL;H26.4.4. - Glicemia;ROCHE DIAGNÓSTICO;0,0;16,44;;
6191676;ACCU-CHEK FASTCLIX LANCETS LANCETAS ESTÉREIS 102 PL;H26.4.6. - Punção capilar;ROCHE DIAGNÓSTICO;0,0;5,28;;
6191684;ACCU-CHEK FASTCLIX LANCETS LANCETAS ESTÉREIS 204 PL;H26.4.6. - Punção capilar;ROCHE DIAGNÓSTICO;0,0;10,55;;
6191668;ACCU-CHEK FASTCLIX LANCETS LANCETAS ESTÉREIS 24 PL;H26.4.6. - Punção capilar;ROCHE DIAGNÓSTICO;0,0;1,24;;
6398289;ACCU-CHEK GUIDE TIRA GLICÉMIA 50 PL;H26.4.4. - Glicemia;ROCHE DIAGNÓSTICO;0,0;16,44;;
6191650;ACCU-CHEK MOBILE TIRA GLICÉMIA 50 PL;H26.4.4. - Glicemia;ROCHE DIAGNÓSTICO;0,0;16,44;;
6398081;ACCU-CHEK PERFOMA TIRA GLICÉMIA 50 PL;H26.4.4. - Glicemia;ROCHE DIAGNÓSTICO;0,0;16,44;;
6163485;ACCU-CHEK SAFE PRO LANCETAS 200;H26.4.6. - Punção capilar;ROCHE DIAGNÓSTICO;0,0;27,83;;
6191569;ACCU-CHEK SAFE-T-PRO UNO LANCETAS 200 PL;H26.4.6. - Punção capilar;ROCHE DIAGNÓSTICO;0,0;10,34;;
6190892;ACCU-CHEK SOFTCLIX LANCETAS 200 PL;H26.4.6. - Punção capilar;ROCHE DIAGNÓSTICO;0,0;10,34;;
6398438;ACCU-FINE AGULHA CANETA 4MM 32G 100 PL;H26.4.9. - Canetas e agulhas;ROCHE DIAGNÓSTICO;0,0;6,46;;
6398305;ACCU-FINE AGULHA CANETA 5MM 100 PL;H26.4.9. - Canetas e agulhas;ROCHE DIAGNÓSTICO;0,0;6,46;;
6398297;ACCU-FINE AGULHA CANETA 8MM 100 PL;H26.4.9. - Canetas e agulhas;ROCHE DIAGNÓSTICO;0,0;6,46;;
5899281;ACETILCISTEINA SDZ 600MG 20EFT PT;H01.1.1. - Expectorantes;SANDOZ;0,15;4,99;6,283018867924528;
5325725;ÁCIDO IBANDRÓNICO SDZ 150MG 1FCT V1 PT;GH0851 - Ácido ibandrónico | A101 | Oral | 150 mg | [1];SANDOZ;0,15;5,7678883071553235;8,075471698113208;0,06
5418488;ACLASTA 5MG/100ML LIVI PT;GH1025 - Ácido zoledrónico | A800 | IV | 5 mg/100 ml | [1];SANDOZ;0,0;148,3757126051941;166,69811320754715;0,06
7009605;AEROCHAMBER FLOW VU ADULTO;H20.22.9. - Auxiliares de terapêutica respiratória;SANDOZ;0,0;19,581927409606084;28,45528455284553;
7009613;AEROCHAMBER FLOW VU CÂMARA;H20.22.9. - Auxiliares de terapêutica respiratória;SANDOZ;0,0;15,301807908317294;20,382113821138212;
7009597;AEROCHAMBER FLOW VU INFANTIL;H20.22.9. - Auxiliares de terapêutica respiratória;SANDOZ;0,0;19,581927409606084;28,45528455284553;
7009589;AEROCHAMBER FLOW VU LACTENTE;H20.22.9. - Auxiliares de terapêutica respiratória;SANDOZ;0,0;19,581927409606084;28,45528455284553;
5364583;ALFUZOSINA SDZ 10MG 30PRT PT TX;GH0441 - Alfuzosina | A102 | Oral | 10 mg | [21-60];SANDOZ;0,15;5,236718965042664;7,5012074848480115;0,06
5837489;ALPRAZOLAM SDZ 0,25MG 60TAB UD PT;GH0008 - Alprazolam | A101 | Oral | 0.25 mg | [21-60];SANDOZ;0,15;2,324324324324324;3,402983171851096;0,06
5837588;ALPRAZOLAM SDZ 0.5MG 60TAB UD V1 PT;GH0010 - Alprazolam | A101 | Oral | 0.5 mg | [21-60];SANDOZ;0,15;2,6840958605664484;3,7924528301886786;0,06
5837687;ALPRAZOLAM SDZ 1MG 60TAB UD V1 PT;GH0012 - Alprazolam | A101 | Oral | 1 mg | [21-60];SANDOZ;0,15;3,9215686274509807;5,132075471698113;0,06
5727029;AMLODIPINA + OLMESARTAN MEDOXOMILO 20 MG + 5 MG 56 COMP;GH1142 - Amlodipina + Olmesartan medoxomilo | A101 | Oral | 5 mg + 20 mg | [21-60] unidades;SANDOZ;0,65;10,532783287983852;15,254716981132077;0,06
5000138;AMLODIPINA SDZ 10MG 60TAB V1 PT;GH0147 - Amlodipina | A101 | Oral | 10 mg | [21-60];SANDOZ;0,15;7,124748666841508;10,19811320754717;0,06
5999883;AMLODIPINA SDZ 5MG 60TAB V1 PT;GH0151 - Amlodipina | A101 | Oral | 5 mg | [21-60];SANDOZ;0,15;4,845315904139434;6,132075471698113;0,06
2563088;AMOX/CLAV SDZ 125+31.25MG 100ML POS PT;GH0018 - Amoxicilina + Ácido clavulânico | A112 | Oral | 125 mg/5 ml + 31.25 mg/5 ml | >74;SANDOZ;0,15;1,9527027027027029;3,0006852371239163;0,06
2563187;AMOX/CLAV SDZ 250+62.5MG 100ML POS PT;GH0019 - Amoxicilina + Ácido clavulânico | A112 | Oral | 250 mg/5 ml + 62.5 mg/5 ml | >74;SANDOZ;0,15;2,858108108108109;3,98082929627741;0,06
5497086;AMOX/CLAV SDZ 400+ 57MG 100ML POS PT;GH0374 - Amoxicilina + Ácido clavulânico | A112 | Oral | 400 mg/5 ml + 57 mg/5 ml | >74;SANDOZ;0,15;3,3812636165577348;4,547169811320755;0,06
2562684;AMOX/CLAV SDZ 500+125MG 16FCT PT;GH0020 - Amoxicilina + Ácido clavulânico | A101 | Oral | 500 mg + 125 mg | [1-16];SANDOZ;0,15;2,5337837837837838;3,629732916879143;0,06
3633385;AMOX/CLAV SDZ 875+125MG 16FCT ST PT;GH0153 - Amoxicilina + Ácido clavulânico | A101 | Oral | 875 mg + 125 mg | [1-16];SANDOZ;0,15;4,366013071895424;5,613207547169811;0,06
5095179;AMOXICILINA SDZ 1000MG 16DT PT;GH0547 - Amoxicilina | A101 | Oral | 1000 mg | [1-16];SANDOZ;0,15;2,5337837837837838;3,629732916879143;0,06
5022280;AMOXICILINA SDZ 250MG/5ML 100ML POS PT;GH0450 - Amoxicilina | A112 | Oral | 250 mg/5 ml | >74;SANDOZ;0,15;1,4189189189189189;2,422839112697603;0,06
5022488;AMOXICILINA SDZ 500MG/5ML 100ML POS PT;GH0451 - Amoxicilina | A112 | Oral | 500 mg/5 ml | >74;SANDOZ;0,15;2,47972972972973;3,5712168536460984;0,06
5791181;ATENOLOL SDZ 100MG 60FCT PT;GH0023 - Atenolol | A101 | Oral | 100 mg | [21-60];SANDOZ;0,15;4,871621621621623;6,160552651708312;0,06
5791082;ATENOLOL SDZ 50MG 60FCT PT;GH0027 - Atenolol | A101 | Oral | 50 mg | [21-60];SANDOZ;0,15;2,7094594594594588;3,8199101223865366;0,06
5313275;ATORVASTATINA SDZ 10MG 56FCT V1 PT;GH0786 - Atorvastatina | A101 | Oral | 10 mg | [21-60];SANDOZ;0,15;5,002178649237473;6,301886792452829;0,06
5313309;ATORVASTATINA SDZ 20MG 28FCT V1 PT;GH0787 - Atorvastatina | A101 | Oral | 20 mg | [21-60];SANDOZ;0,5;5,002178649237473;6,301886792452829;0,06
5313325;ATORVASTATINA SDZ 40MG 28FCT V1 PT;GH0788 - Atorvastatina | A101 | Oral | 40 mg | [21-60];SANDOZ;0,5;6,80628272251309;9,19811320754717;0,06
5615984;AZITROMICINA SDZ 500MG 3FCT PT;GH0156 - Azitromicina | A101 | Oral | 500 mg | [3];SANDOZ;0,15;3,398648648648649;4,565989928607853;0,06
5240304;BICALUTAMIDA SDZ 150MG 30FCT V1 PT;GH0831 - Bicalutamida | A101 | Oral | 150 mg | [21-60];SANDOZ;0,1;67,58664374264772;82,47169811320755;0,06
5053731;BICALUTAMIDA SDZ 50MG 30FCT V1 PT;GH0548 - Bicalutamida | A101 | Oral | 50 mg | [21-60];SANDOZ;0,05;20,395899611170023;29,320754716981128;0,06
5113881;BISOPROLOL SDZ 10MG 56FCT V1 PT;GH0348 - Bisoprolol | A101 | Oral | 10 mg | [21-60];SANDOZ;0,15;5,408753096614367;7,687199102566098;0,06
5065487;BISOPROLOL SDZ 5MG 56FCT V1 PT;GH0345 - Bisoprolol | A101 | Oral | 5 mg | [21-60];SANDOZ;0,15;3,547297297297298;4,726909102498725;0,06
2164697;CALCIORAL 500MG 20CHT PT;GH0000 - Sem Grupo Homogéneo;SANDOZ;0,0;1,7702702702702704;2,8031935237123915;0,06
2354090;CALCIORAL 500MG 60CHT PT;GH0000 - Sem Grupo Homogéneo;SANDOZ;0,0;4,496732026143791;5,754716981132074;0,06
8916304;CALCIUM SDZ FORTE 500MG 20EFT PT;H10.3.1. - Suplementos de Cálcio e Fortificantes dos ossos;SANDOZ;0,0;5,95;8,273584905660377;
3211588;CALCIUM-D SDZ 1.5G+400IU 20EFT PT;GH0000 - Sem Grupo Homogéneo;SANDOZ;0,0;1,9594594594594594;3,0079997450280467;0,06
3211786;CALCIUM-D SDZ 1.5G+400IU 60EFT PT;GH0000 - Sem Grupo Homogéneo;SANDOZ;0,0;5,191972076788831;7,452830188679245;0,06
5401948;CANDESARTAN HCT SDZ 16MG/12,5MG 28TAB PT;GH0876 - Candesartan + Hidroclorotiazida | A101 | Oral | 16 mg + 12.5 mg | [21-60];SANDOZ;0,15;3,351351351351351;4,514788373278939;0,06
5239173;CANDESARTAN SDZ 16MG 56TAB PT;GH0870 - Candesartan | A101 | Oral | 16 mg | [21-60];SANDOZ;0,15;9,808549698400212;13,09433962264151;0,06
5228630;CANDESARTAN SDZ 32MG 56TAB PT;GH0871 - Candesartan | A101 | Oral | 32 mg | [21-60];SANDOZ;0,15;11,78793996313526;16,60377358490566;0,06
5239140;CANDESARTAN SDZ 8MG 28TAB PT;GH0874 - Candesartan | A101 | Oral | 8 mg | [21-60];SANDOZ;0,15;4,252723311546842;5,490566037735849;0,06
5553045;CANDESARTAN+HCT SDZ 32MG+25MG 56TAB PT;GH0878 - Candesartan + Hidroclorotiazida | A101 | Oral | 32 mg + 25 mg | [21-60];SANDOZ;0,15;19,767773187063682;25,180588671718542;0,06
4407086;CARVEDILOL SDZ 25MG 56TAB PT;GH0260 - Carvedilol | A101 | Oral | 25 mg | [21-60];SANDOZ;0,15;7,15528642026867;10,231068052967293;0,06
4403689;CARVEDILOL SDZ 6.25MG 56TAB PT;GH0258 - Carvedilol | A101 | Oral | 6.25 mg | [21-60];SANDOZ;0,15;3,9651416122004366;5,179245283018868;0,06
5386982;CETIRIZINA SDZ 10MG 20FCT PT;H01.3.3. - Anti Alérgicos Respiratórios;SANDOZ;0,15;4,58;5,839622641509434;
5021860;CIPROFLOXACINA SDZ 250MG 16FCT V1 PT;GH0049 - Ciprofloxacina | A101 | Oral | 250 mg | [9-16];SANDOZ;0,0;5,718414533443435;8,021984014458656;0,06
5834486;CIPROFLOXACINA SDZ 500MG 16FCT V2 PT;GH0052 - Ciprofloxacina | A101 | Oral | 500 mg | [9-16];SANDOZ;0,15;7,176167606320037;10,253602004593859;0,06
5021878;CIPROFLOXACINA SDZ 750MG 16FCT V1 PT;GH0053 - Ciprofloxacina | A101 | Oral | 750 mg | [9-16];SANDOZ;0,15;10,870494372417724;15,617692677825953;0,06
5493788;CLARITROMICINA SDZ 500MG 16FCT PT;GH0172 - Claritromicina | A101 | Oral | 500 mg | [6-16];SANDOZ;0,15;6,387434554973822;8,745283018867923;0,06
5207550;CLOPIDOGREL 75MG 28FCT PT;GH0736 - Clopidogrel | A101 | Oral | 75 mg | [21-60];SANDOZ;0,15;6,29644921552436;8,64691584999143;0,06
8326306;CLORETO DE POTASSIO SDZ 600MG 40PRT PT;GH0000 - Sem Grupo Homogéneo;SANDOZ;0,0;1,2461873638344227;2,2358490566037736;0,06
5519087;DICLOFENAC SDZ 1% 100G GEL PT;H10.1.1. - Anti-Inflamatórios e Anti-Reumáticos;SANDOZ;0,15;5,62;7,915094339622642;
5762299;DICLOFENAC SDZ 50MG 10GRT PT;GH0059 - Diclofenac | A101 | Oral | 50 mg | [1-20];SANDOZ;0,15;0,7905405405405403;1,742589877613462;0,06
5670898;DICLOFENAC SDZ 50MG 60GRT PT;GH0060 - Diclofenac | A101 | Oral | 50 mg | [21-60];SANDOZ;0,15;3,0337837837837833;4,171006501784802;0,06
5149646;DONEPEZILO SDZ 10MG 56FCT PT;GH0726 - Donepezilo | A101 | Oral | 10 mg | [31-60];SANDOZ;0,15;10,383568858070745;15,094339622641508;0,06
5149612;DONEPEZILO SDZ 5MG 56FCT PT;GH0728 - Donepezilo | A101 | Oral | 5 mg | [31-60];SANDOZ;0,15;6,797556719022688;9,18867924528302;0,06
5297114;DROSIANELLE 3MG+20MCG 21FCT PT;GH0921 - Drospirenona + Etinilestradiol | A101 | Oral | 3 mg + 0.02 mg | [1-30];SANDOZ;0,0;3,087837837837838;4,229522565017848;0,06
5297130;DROSIANELLE 3MG+20MCG 63FCT PT;GH0922 - Drospirenona + Etinilestradiol | A101 | Oral | 3 mg + 0.02 mg | [31-90];SANDOZ;0,0;7,2875339319273325;10,373783079935542;0,06
5303631;DROSIANNE 3MG+30MCG 21FCT PT;GH0934 - Drospirenona + Etinilestradiol |A101| Oral |3mg+0.03mg| [1-30] unidades (1 ciclo);SANDOZ;0,0;2,7837837837837838;3,900369709331973;0,06
3218286;ENALAPRIL SDZ 20MG 60TAB V1 PT;GH0067 - Enalapril | A101 | Oral | 20 mg | [21-60];SANDOZ;0,15;5,862923203963666;8,178216973341849;0,06
3217288;ENALAPRIL SDZ 5MG 60TAB V1 PT;GH0071 - Enalapril | A101 | Oral | 5 mg | [21-60];SANDOZ;0,15;2,5337837837837838;3,629732916879143;0,06
5068689;ENALAPRIL+HCT SDZ 20+12.5MG 60TAB PT;GH0063 - Enalapril + Hidroclorotiazida | A101 | Oral | 20 mg + 12.5 mg | [21-60];SANDOZ;0,15;6,291448516579407;8,641509433962264;0,06
5392865;ESCITALOPRAM SDZ 10MG 56FCT PT;GH0853 - Escitalopram | A101 | Oral | 10 mg | [21-60];SANDOZ;0,15;6,5881326352530545;8,962264150943396;0,06
5392915;ESCITALOPRAM SDZ 20MG 56FCT PT;GH0854 - Escitalopram | A101 | Oral | 20 mg | [21-60];SANDOZ;0,15;11,963486351268324;16,79245283018868;0,06
5286422;ESOMEPRAZOL KIDDIR 20MG 14GRC PT;GH0816 - Esomeprazol | A103 | Oral | 20 mg | [1-20];SANDOZ;0,15;2,971677559912854;4,10377358490566;0,06
5286448;ESOMEPRAZOL KIDDIR 20MG 56GRC PT;GH0817 - Esomeprazol | A103 | Oral | 20 mg | [21-60];SANDOZ;0,55;6,954624781849913;9,358490566037736;0,06
5286521;ESOMEPRAZOL KIDDIR 40MG 56GRC PT;GH0818 - Esomeprazol | A103 | Oral | 40 mg | [21-60];SANDOZ;0,5;10,857544106030018;15,603773584905658;0,06
5587555;EZETIMIBA SANDOZ 10 MG 28 COMP;GH1125 - Ezetimiba | A101 | Oral | 10 mg | [21-60] unidades;SANDOZ;0,15;14,14903888352497;19,141509433962263;0,06
5021555;FENTANILO SDZ 100MCG 5TTSM PT;GH0567 - Fentanilo | A204 | Transdérmica | 100 µg/h | [1-30];SANDOZ;0,15;21,980854197349043;31,012768499736012;0,06
5021514;FENTANILO SDZ 12.5MCG 5TTSM PT;GH0642 - Fentanilo | A204 | Transdérmica | 12.5 µg/h | [1-30];SANDOZ;0,15;5,4293971924029725;7,70951809669227;0,06
5021522;FENTANILO SDZ 25MCG 5TTSM PT;GH0564 - Fentanilo | A204 | Transdérmica | 25 µg/h | [1-30];SANDOZ;0,15;6,661161574456372;9,041218079553774;0,06
5021530;FENTANILO SDZ 50MCG 5TTSM PT;GH0565 - Fentanilo | A204 | Transdérmica | 50 µg/h | [1-30];SANDOZ;0,15;12,337939877475424;17,194919719252592;0,06
5021548;FENTANILO SDZ 75MCG 5TTSM PT;GH0566 - Fentanilo | A204 | Transdérmica | 75 µg/h | [1-30];SANDOZ;0,15;19,938737711924773;25,364343278486693;0,06
5377080;FINASTERIDA SDZ 5MG 60FCT UD PT;GH0379 - Finasterida | A101 | Oral | 5 mg | [21-60];SANDOZ;0,15;7,824110499169508;10,952830188679243;0,06
4395182;FLUCONAZOL SDZ 100MG 14HGC PT;GH0319 - Fluconazol | A101 | Oral | 100 mg | [8-14];SANDOZ;0,15;28,262150220913107;37,71834829243893;0,06
4395984;FLUCONAZOL SDZ 150MG 2HGC PT;GH0184 - Fluconazol | A101 | Oral | 150 mg | [2];SANDOZ;0,15;4,40087145969499;5,650943396226415;0,06
4396586;FLUCONAZOL SDZ 200MG 14HGC PT;GH0277 - Fluconazol | A101 | Oral | 200 mg | [8-14];SANDOZ;0,15;36,03829160530191;46,01974601939588;0,06
4396388;FLUCONAZOL SDZ 200MG 7HGC PT;GH0276 - Fluconazol | A101 | Oral | 200 mg | [1-7];SANDOZ;0,15;18,257586550790712;23,557422978599863;0,06
5717715;FLURBIPROFENO SANDOZ 8,75 MG 24 PASTILHAS;H01.2.1. - Inflamação Garganta;SANDOZ;0,15;5,55;7,839622641509434;
5090345;FLUVASTATINA SDZ 40MG 56HGC PT;GH0698 - Fluvastatina | A101 | Oral | 40 mg | [21-60];SANDOZ;0,15;9,734047221978408;14,396226415094338;0,06
5113832;FLUVASTATINA SDZ 80MG 56PRT UD PT;GH0699 - Fluvastatina | A102 | Oral | 80 mg | [21-60];SANDOZ;0,05;8,818820909027632;12,026272865883685;0,06
2328284;FORADIL 12MCG 60INHC PT;GH0279 - Formoterol | A503 | Inalatória | 12 µg | [21-60];SANDOZ;0,0;14,640568770297552;19,669811320754718;0,06
5743984;FUROSEMIDA SDZ 40MG 60TAB PT;GH0079 - Furosemida | A101 | Oral | 40 mg | [21-60];SANDOZ;0,15;2,385135135135135;3,4688137429882713;0,06
5218565;IBUPROFENO SDZ 200MG 20TAB PT;H02.1.1. - Analgésicos e Antipiréticos;SANDOZ;0,15;2,62;3,7264150943396226;
5218573;IBUPROFENO SDZ 200MG 60TAB PT;H02.1.1. - Analgésicos e Antipiréticos;SANDOZ;0,15;3,79;4,9905660377358485;
5218607;IBUPROFENO SDZ 400MG 20TAB PT;GH0088 - Ibuprofeno | A101 | Oral | 400 mg | [1-20];SANDOZ;0,15;1,087837837837838;2,0644282253952064;0,06
5218615;IBUPROFENO SDZ 400MG 60TAB PT;GH0089 - Ibuprofeno | A101 | Oral | 400 mg | [21-60];SANDOZ;0,15;2,7770270270270276;3,8930552014278432;0,06
5218623;IBUPROFENO SDZ 600MG 20TAB PT;GH0090 - Ibuprofeno | A101 | Oral | 600 mg | [1-20];SANDOZ;0,15;1,587837837837838;2,6057018103008667;0,06
5218631;IBUPROFENO SDZ 600MG 60TAB PT;GH0091 - Ibuprofeno | A101 | Oral | 600 mg | [21-60];SANDOZ;0,15;3,5608108108108114;4,741538118306987;0,06
4452389;INDAPAMIDA SDZ 2.5MG 60TAB PT;GH0196 - Indapamida | A101 | Oral | 2.5 mg | [21-60];SANDOZ;0,15;5,14037985136251;7,3970521789258825;0,06
5374962;IRBESARTAN HCT SDZ 300+12.5MG 28FCT PT;GH0858 - Irbesartan + Hidroclorotiazida | A101 | Oral | 300 mg + 12.5 mg | [21-60];SANDOZ;0,15;5,278007156619873;7,545845473100353;0,06
5239231;IRBESARTAN SDZ 150MG 28FCT V1 PT;GH0674 - Irbesartan | A101 | Oral | 150 mg | [21-60];SANDOZ;0,15;5,148342059336824;7,4056603773584895;0,06
5239256;IRBESARTAN SDZ 300MG 28FCT V1 PT;GH0675 - Irbesartan | A101 | Oral | 300 mg | [21-60];SANDOZ;0,15;7,491913628813708;10,59433962264151;0,06
5279419;IRBESARTAN+HCT SDZ 150+12.5MG 28FCT PT;GH0856 - Irbesartan + Hidroclorotiazida | A101 | Oral | 150 mg + 12.5 mg | [21-60];SANDOZ;0,15;5,279232111692845;7,547169811320754;0,06
5470505;LACTULOSE SDZ 670MG/ML 200ML SYR PT;H04.2.3. - Laxantes;SANDOZ;0,15;4,74;6,018867924528301;
5623855;LERCANIDIPINA SDZ 10MG 56FCT V1 PT;GH0757 - Lercanidipina | A101 | Oral | 10 mg | [21-60];SANDOZ;0,15;5,99476439790576;8,320754716981131;0,06
5623863;LERCANIDIPINA SDZ 20MG 28FCT V1 PT;GH0758 - Lercanidipina | A101 | Oral | 20 mg | [21-60];SANDOZ;0,15;4,435729847494553;5,688679245283018;0,06
5413844;LEVETIRACETAM SDZ 1G 60FCT PT;GH0826 - Levetiracetam | A101 | Oral | 1000 mg | [21-60];SANDOZ;0,15;22,209131075110456;31,256464834523577;0,06
5413828;LEVETIRACETAM SDZ 250MG 60FCT PT;GH0824 - Levetiracetam | A101 | Oral | 250 mg | [21-60];SANDOZ;0,0;5,938618221855217;8,26005328513781;0,06
5413836;LEVETIRACETAM SDZ 500MG 60FCT PT;GH0825 - Levetiracetam | A101 | Oral | 500 mg | [21-60];SANDOZ;0,15;11,839293346630573;16,65896878284548;0,06
5681655;LEVODONNA 1.5MG 1TAB PT;H06.1.3. - Contraceptivo;SANDOZ;0,15;8,951831453798409;12,169811320754716;
4903589;LISINOPRIL SDZ 20MG 56TAB PT;GH0094 - Lisinopril | A101 | Oral | 20 mg | [21-60];SANDOZ;0,15;5,443159922928708;7,724397426109716;0,06
4903282;LISINOPRIL SDZ 5MG 56TAB PT;GH0098 - Lisinopril | A101 | Oral | 5 mg | [21-60];SANDOZ;0,15;3,6013513513513513;4,785425165731769;0,06
